station,name,date,latitude,longitude,elevation,precipitation
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-12,43.6833,-79.6333,173,175
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-13,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-14,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-15,43.6833,-79.6333,173,8
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-16,43.6833,-79.6333,173,36
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-17,43.6833,-79.6333,173,89
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-18,43.6833,-79.6333,173,23
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-19,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-20,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-21,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-22,43.6833,-79.6333,173,15
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-23,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-24,43.6833,-79.6333,173,53
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-25,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-26,43.6833,-79.6333,173,30
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-27,43.6833,-79.6333,173,168
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-28,43.6833,-79.6333,173,0
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-29,43.6833,-79.6333,173,61
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-30,43.6833,-79.6333,173,5
CA006158733,TORONTO LESTER B. PEARSON INT',2016-12-31,43.6833,-79.6333,173,5
CA001108395,VANCOUVER INTL A,2016-01-01,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-02,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-03,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-04,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-01-05,49.2,-123.1833,4,88
CA001108395,VANCOUVER INTL A,2016-01-06,49.2,-123.1833,4,18
CA001108395,VANCOUVER INTL A,2016-01-07,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-11,49.2,-123.1833,4,128
CA001108395,VANCOUVER INTL A,2016-01-12,49.2,-123.1833,4,168
CA001108395,VANCOUVER INTL A,2016-01-13,49.2,-123.1833,4,96
CA001108395,VANCOUVER INTL A,2016-01-14,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-01-15,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-01-16,49.2,-123.1833,4,128
CA001108395,VANCOUVER INTL A,2016-01-17,49.2,-123.1833,4,70
CA001108395,VANCOUVER INTL A,2016-01-18,49.2,-123.1833,4,46
CA001108395,VANCOUVER INTL A,2016-01-19,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-01-20,49.2,-123.1833,4,20
CA001108395,VANCOUVER INTL A,2016-01-21,49.2,-123.1833,4,254
CA001108395,VANCOUVER INTL A,2016-01-22,49.2,-123.1833,4,140
CA001108395,VANCOUVER INTL A,2016-01-23,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-24,49.2,-123.1833,4,10
CA001108395,VANCOUVER INTL A,2016-01-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-01-27,49.2,-123.1833,4,172
CA001108395,VANCOUVER INTL A,2016-01-28,49.2,-123.1833,4,128
CA001108395,VANCOUVER INTL A,2016-01-29,49.2,-123.1833,4,82
CA001108395,VANCOUVER INTL A,2016-01-30,49.2,-123.1833,4,18
CA001108395,VANCOUVER INTL A,2016-01-31,49.2,-123.1833,4,90
CA001108395,VANCOUVER INTL A,2016-02-01,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-02-02,49.2,-123.1833,4,16
CA001108395,VANCOUVER INTL A,2016-02-03,49.2,-123.1833,4,122
CA001108395,VANCOUVER INTL A,2016-02-04,49.2,-123.1833,4,44
CA001108395,VANCOUVER INTL A,2016-02-05,49.2,-123.1833,4,80
CA001108395,VANCOUVER INTL A,2016-02-06,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-07,49.2,-123.1833,4,4
CA001108395,VANCOUVER INTL A,2016-02-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-10,49.2,-123.1833,4,50
CA001108395,VANCOUVER INTL A,2016-02-11,49.2,-123.1833,4,88
CA001108395,VANCOUVER INTL A,2016-02-12,49.2,-123.1833,4,154
CA001108395,VANCOUVER INTL A,2016-02-13,49.2,-123.1833,4,132
CA001108395,VANCOUVER INTL A,2016-02-14,49.2,-123.1833,4,86
CA001108395,VANCOUVER INTL A,2016-02-15,49.2,-123.1833,4,234
CA001108395,VANCOUVER INTL A,2016-02-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-17,49.2,-123.1833,4,78
CA001108395,VANCOUVER INTL A,2016-02-19,49.2,-123.1833,4,72
CA001108395,VANCOUVER INTL A,2016-02-20,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-21,49.2,-123.1833,4,10
CA001108395,VANCOUVER INTL A,2016-02-22,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-23,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-24,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-02-26,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-02-27,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-02-28,49.2,-123.1833,4,80
CA001108395,VANCOUVER INTL A,2016-02-29,49.2,-123.1833,4,22
CA001108395,VANCOUVER INTL A,2016-03-01,49.2,-123.1833,4,122
CA001108395,VANCOUVER INTL A,2016-03-02,49.2,-123.1833,4,66
CA001108395,VANCOUVER INTL A,2016-03-03,49.2,-123.1833,4,54
CA001108395,VANCOUVER INTL A,2016-03-04,49.2,-123.1833,4,104
CA001108395,VANCOUVER INTL A,2016-03-05,49.2,-123.1833,4,36
CA001108395,VANCOUVER INTL A,2016-03-06,49.2,-123.1833,4,70
CA001108395,VANCOUVER INTL A,2016-03-07,49.2,-123.1833,4,86
CA001108395,VANCOUVER INTL A,2016-03-08,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-03-09,49.2,-123.1833,4,232
CA001108395,VANCOUVER INTL A,2016-03-10,49.2,-123.1833,4,114
CA001108395,VANCOUVER INTL A,2016-03-11,49.2,-123.1833,4,52
CA001108395,VANCOUVER INTL A,2016-03-12,49.2,-123.1833,4,48
CA001108395,VANCOUVER INTL A,2016-03-13,49.2,-123.1833,4,146
CA001108395,VANCOUVER INTL A,2016-03-14,49.2,-123.1833,4,34
CA001108395,VANCOUVER INTL A,2016-03-15,49.2,-123.1833,4,6
CA001108395,VANCOUVER INTL A,2016-03-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-18,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-19,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-20,49.2,-123.1833,4,96
CA001108395,VANCOUVER INTL A,2016-03-21,49.2,-123.1833,4,54
CA001108395,VANCOUVER INTL A,2016-03-22,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-23,49.2,-123.1833,4,122
CA001108395,VANCOUVER INTL A,2016-03-24,49.2,-123.1833,4,4
CA001108395,VANCOUVER INTL A,2016-03-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-26,49.2,-123.1833,4,22
CA001108395,VANCOUVER INTL A,2016-03-27,49.2,-123.1833,4,136
CA001108395,VANCOUVER INTL A,2016-03-28,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-03-31,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-01,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-02,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-03,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-04-04,49.2,-123.1833,4,62
CA001108395,VANCOUVER INTL A,2016-04-05,49.2,-123.1833,4,16
CA001108395,VANCOUVER INTL A,2016-04-06,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-07,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-11,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-12,49.2,-123.1833,4,46
CA001108395,VANCOUVER INTL A,2016-04-13,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-14,49.2,-123.1833,4,6
CA001108395,VANCOUVER INTL A,2016-04-15,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-18,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-19,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-20,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-21,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-04-22,49.2,-123.1833,4,64
CA001108395,VANCOUVER INTL A,2016-04-23,49.2,-123.1833,4,22
CA001108395,VANCOUVER INTL A,2016-04-24,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-04-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-26,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-27,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-28,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-04-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-01,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-02,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-03,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-04,49.2,-123.1833,4,14
CA001108395,VANCOUVER INTL A,2016-05-05,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-06,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-07,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-11,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-12,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-13,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-14,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-15,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-18,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-19,49.2,-123.1833,4,56
CA001108395,VANCOUVER INTL A,2016-05-20,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-05-21,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-23,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-05-24,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-26,49.2,-123.1833,4,92
CA001108395,VANCOUVER INTL A,2016-05-27,49.2,-123.1833,4,98
CA001108395,VANCOUVER INTL A,2016-05-28,49.2,-123.1833,4,242
CA001108395,VANCOUVER INTL A,2016-05-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-05-31,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-01,49.2,-123.1833,4,86
CA001108395,VANCOUVER INTL A,2016-06-02,49.2,-123.1833,4,24
CA001108395,VANCOUVER INTL A,2016-06-03,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-04,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-05,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-07,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-10,49.2,-123.1833,4,6
CA001108395,VANCOUVER INTL A,2016-06-11,49.2,-123.1833,4,80
CA001108395,VANCOUVER INTL A,2016-06-12,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-13,49.2,-123.1833,4,24
CA001108395,VANCOUVER INTL A,2016-06-14,49.2,-123.1833,4,58
CA001108395,VANCOUVER INTL A,2016-06-15,49.2,-123.1833,4,24
CA001108395,VANCOUVER INTL A,2016-06-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-18,49.2,-123.1833,4,136
CA001108395,VANCOUVER INTL A,2016-06-19,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-06-20,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-21,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-22,49.2,-123.1833,4,14
CA001108395,VANCOUVER INTL A,2016-06-23,49.2,-123.1833,4,126
CA001108395,VANCOUVER INTL A,2016-06-24,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-25,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-06-26,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-27,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-28,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-06-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-01,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-07-02,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-03,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-04,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-07-05,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-07-06,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-09,49.2,-123.1833,4,200
CA001108395,VANCOUVER INTL A,2016-07-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-11,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-07-12,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-07-13,49.2,-123.1833,4,78
CA001108395,VANCOUVER INTL A,2016-07-14,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-07-15,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-18,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-19,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-20,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-21,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-22,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-23,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-24,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-26,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-27,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-28,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-07-31,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-01,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-02,49.2,-123.1833,4,6
CA001108395,VANCOUVER INTL A,2016-08-03,49.2,-123.1833,4,18
CA001108395,VANCOUVER INTL A,2016-08-04,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-05,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-06,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-07,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-09,49.2,-123.1833,4,48
CA001108395,VANCOUVER INTL A,2016-08-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-11,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-12,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-13,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-14,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-15,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-16,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-18,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-19,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-20,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-21,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-22,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-23,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-24,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-25,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-26,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-27,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-28,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-08-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-08-31,49.2,-123.1833,4,58
CA001108395,VANCOUVER INTL A,2016-09-01,49.2,-123.1833,4,28
CA001108395,VANCOUVER INTL A,2016-09-02,49.2,-123.1833,4,16
CA001108395,VANCOUVER INTL A,2016-09-03,49.2,-123.1833,4,102
CA001108395,VANCOUVER INTL A,2016-09-04,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-05,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-09-06,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-09-07,49.2,-123.1833,4,30
CA001108395,VANCOUVER INTL A,2016-09-08,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-11,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-12,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-13,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-14,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-15,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-16,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-09-17,49.2,-123.1833,4,176
CA001108395,VANCOUVER INTL A,2016-09-18,49.2,-123.1833,4,20
CA001108395,VANCOUVER INTL A,2016-09-19,49.2,-123.1833,4,288
CA001108395,VANCOUVER INTL A,2016-09-20,49.2,-123.1833,4,4
CA001108395,VANCOUVER INTL A,2016-09-21,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-22,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-23,49.2,-123.1833,4,88
CA001108395,VANCOUVER INTL A,2016-09-24,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-09-25,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-09-26,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-27,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-28,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-29,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-09-30,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-10-01,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-10-02,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-10-03,49.2,-123.1833,4,6
CA001108395,VANCOUVER INTL A,2016-10-04,49.2,-123.1833,4,16
CA001108395,VANCOUVER INTL A,2016-10-05,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-10-06,49.2,-123.1833,4,134
CA001108395,VANCOUVER INTL A,2016-10-07,49.2,-123.1833,4,60
CA001108395,VANCOUVER INTL A,2016-10-08,49.2,-123.1833,4,228
CA001108395,VANCOUVER INTL A,2016-10-09,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-10-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-10-11,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-10-12,49.2,-123.1833,4,6
CA001108395,VANCOUVER INTL A,2016-10-13,49.2,-123.1833,4,216
CA001108395,VANCOUVER INTL A,2016-10-14,49.2,-123.1833,4,232
CA001108395,VANCOUVER INTL A,2016-10-15,49.2,-123.1833,4,90
CA001108395,VANCOUVER INTL A,2016-10-16,49.2,-123.1833,4,114
CA001108395,VANCOUVER INTL A,2016-10-17,49.2,-123.1833,4,110
CA001108395,VANCOUVER INTL A,2016-10-18,49.2,-123.1833,4,114
CA001108395,VANCOUVER INTL A,2016-10-19,49.2,-123.1833,4,68
CA001108395,VANCOUVER INTL A,2016-10-20,49.2,-123.1833,4,96
CA001108395,VANCOUVER INTL A,2016-10-21,49.2,-123.1833,4,52
CA001108395,VANCOUVER INTL A,2016-10-22,49.2,-123.1833,4,4
CA001108395,VANCOUVER INTL A,2016-10-23,49.2,-123.1833,4,16
CA001108395,VANCOUVER INTL A,2016-10-24,49.2,-123.1833,4,32
CA001108395,VANCOUVER INTL A,2016-10-25,49.2,-123.1833,4,24
CA001108395,VANCOUVER INTL A,2016-10-26,49.2,-123.1833,4,90
CA001108395,VANCOUVER INTL A,2016-10-27,49.2,-123.1833,4,72
CA001108395,VANCOUVER INTL A,2016-10-28,49.2,-123.1833,4,12
CA001108395,VANCOUVER INTL A,2016-10-29,49.2,-123.1833,4,64
CA001108395,VANCOUVER INTL A,2016-10-30,49.2,-123.1833,4,20
CA001108395,VANCOUVER INTL A,2016-10-31,49.2,-123.1833,4,136
CA001108395,VANCOUVER INTL A,2016-11-01,49.2,-123.1833,4,76
CA001108395,VANCOUVER INTL A,2016-11-02,49.2,-123.1833,4,264
CA001108395,VANCOUVER INTL A,2016-11-03,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-11-04,49.2,-123.1833,4,4
CA001108395,VANCOUVER INTL A,2016-11-05,49.2,-123.1833,4,198
CA001108395,VANCOUVER INTL A,2016-11-06,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-11-07,49.2,-123.1833,4,26
CA001108395,VANCOUVER INTL A,2016-11-08,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-11-09,49.2,-123.1833,4,90
CA001108395,VANCOUVER INTL A,2016-11-10,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-11-11,49.2,-123.1833,4,30
CA001108395,VANCOUVER INTL A,2016-11-12,49.2,-123.1833,4,70
CA001108395,VANCOUVER INTL A,2016-11-13,49.2,-123.1833,4,146
CA001108395,VANCOUVER INTL A,2016-11-14,49.2,-123.1833,4,2
CA001108395,VANCOUVER INTL A,2016-11-15,49.2,-123.1833,4,36
CA001108395,VANCOUVER INTL A,2016-11-16,49.2,-123.1833,4,42
CA001108395,VANCOUVER INTL A,2016-11-17,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-11-18,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-11-19,49.2,-123.1833,4,20
CA001108395,VANCOUVER INTL A,2016-11-20,49.2,-123.1833,4,24
CA001108395,VANCOUVER INTL A,2016-11-21,49.2,-123.1833,4,0
CA001108395,VANCOUVER INTL A,2016-11-22,49.2,-123.1833,4,280
CA001108395,VANCOUVER INTL A,2016-11-23,49.2,-123.1833,4,52
CA001108395,VANCOUVER INTL A,2016-11-24,49.2,-123.1833,4,178
CA001108395,VANCOUVER INTL A,2016-11-25,49.2,-123.1833,4,60
CA001108395,VANCOUVER INTL A,2016-11-26,49.2,-123.1833,4,310
CA001108395,VANCOUVER INTL A,2016-11-27,49.2,-123.1833,4,246
CA001108395,VANCOUVER INTL A,2016-11-28,49.2,-123.1833,4,8
CA001108395,VANCOUVER INTL A,2016-11-29,49.2,-123.1833,4,26
CA001108395,VANCOUVER INTL A,2016-11-30,49.2,-123.1833,4,198
CA001108395,VANCOUVER INTL A,2016-12-01,49.2,-123.1833,4,18
CA001108395,VANCOUVER INTL A,2016-12-02,49.2,-123.1833,4,128
CA001108395,VANCOUVER INTL A,2016-12-03,49.2,-123.1833,4,42
CA001108395,VANCOUVER INTL A,2016-12-04,49.2,-123.1833,4,0
